,Review,Reviews_Token,Reviews_Lemm,Sentiment_TextBlob,Sentiment_VADER,Bigrams,Trigrams,Label
2292,got right time wait minut tabl waiter seem interest got starter time main food realli good,"['got', 'right', 'time', 'wait', 'minut', 'tabl', 'waiter', 'seem', 'interest', 'got', 'starter', 'time', 'main', 'food', 'realli', 'good']","['get', 'right', 'time', 'wait', 'minut', 'tabl', 'waiter', 'seem', 'interest', 'get', 'starter', 'time', 'main', 'food', 'realli', 'good']",0.3841269841269841,0.7096,"[('get', 'right'), ('right', 'time'), ('time', 'wait'), ('wait', 'minut'), ('minut', 'tabl'), ('tabl', 'waiter'), ('waiter', 'seem'), ('seem', 'interest'), ('interest', 'get'), ('get', 'starter'), ('starter', 'time'), ('time', 'main'), ('main', 'food'), ('food', 'realli'), ('realli', 'good')]","[('get', 'right', 'time'), ('right', 'time', 'wait'), ('time', 'wait', 'minut'), ('wait', 'minut', 'tabl'), ('minut', 'tabl', 'waiter'), ('tabl', 'waiter', 'seem'), ('waiter', 'seem', 'interest'), ('seem', 'interest', 'get'), ('interest', 'get', 'starter'), ('get', 'starter', 'time'), ('starter', 'time', 'main'), ('time', 'main', 'food'), ('main', 'food', 'realli'), ('food', 'realli', 'good')]",Postive
2293,great meal coupl day ago lunch time ribey steak cook perfect good fast servic disappoint,"['great', 'meal', 'coupl', 'day', 'ago', 'lunch', 'time', 'ribey', 'steak', 'cook', 'perfect', 'good', 'fast', 'servic', 'disappoint']","['great', 'meal', 'coupl', 'day', 'ago', 'lunch', 'time', 'ribey', 'steak', 'cook', 'perfect', 'good', 'fast', 'servic', 'disappoint']",0.675,0.8402,"[('great', 'meal'), ('meal', 'coupl'), ('coupl', 'day'), ('day', 'ago'), ('ago', 'lunch'), ('lunch', 'time'), ('time', 'ribey'), ('ribey', 'steak'), ('steak', 'cook'), ('cook', 'perfect'), ('perfect', 'good'), ('good', 'fast'), ('fast', 'servic'), ('servic', 'disappoint')]","[('great', 'meal', 'coupl'), ('meal', 'coupl', 'day'), ('coupl', 'day', 'ago'), ('day', 'ago', 'lunch'), ('ago', 'lunch', 'time'), ('lunch', 'time', 'ribey'), ('time', 'ribey', 'steak'), ('ribey', 'steak', 'cook'), ('steak', 'cook', 'perfect'), ('cook', 'perfect', 'good'), ('perfect', 'good', 'fast'), ('good', 'fast', 'servic'), ('fast', 'servic', 'disappoint')]",Postive
2294,dinner good servic terrif atmospher live fun great famili group,"['dinner', 'good', 'servic', 'terrif', 'atmospher', 'live', 'fun', 'great', 'famili', 'group']","['dinner', 'good', 'servic', 'terrif', 'atmospher', 'live', 'fun', 'great', 'famili', 'group']",0.48409090909090907,0.8834,"[('dinner', 'good'), ('good', 'servic'), ('servic', 'terrif'), ('terrif', 'atmospher'), ('atmospher', 'live'), ('live', 'fun'), ('fun', 'great'), ('great', 'famili'), ('famili', 'group')]","[('dinner', 'good', 'servic'), ('good', 'servic', 'terrif'), ('servic', 'terrif', 'atmospher'), ('terrif', 'atmospher', 'live'), ('atmospher', 'live', 'fun'), ('live', 'fun', 'great'), ('fun', 'great', 'famili'), ('great', 'famili', 'group')]",Postive
2295,collect guitar pin year must stop food alway great staff shop super help,"['collect', 'guitar', 'pin', 'year', 'must', 'stop', 'food', 'alway', 'great', 'staff', 'shop', 'super', 'help']","['collect', 'guitar', 'pin', 'year', 'must', 'stop', 'food', 'alway', 'great', 'staff', 'shop', 'super', 'help']",0.5666666666666667,0.8591,"[('collect', 'guitar'), ('guitar', 'pin'), ('pin', 'year'), ('year', 'must'), ('must', 'stop'), ('stop', 'food'), ('food', 'alway'), ('alway', 'great'), ('great', 'staff'), ('staff', 'shop'), ('shop', 'super'), ('super', 'help')]","[('collect', 'guitar', 'pin'), ('guitar', 'pin', 'year'), ('pin', 'year', 'must'), ('year', 'must', 'stop'), ('must', 'stop', 'food'), ('stop', 'food', 'alway'), ('food', 'alway', 'great'), ('alway', 'great', 'staff'), ('great', 'staff', 'shop'), ('staff', 'shop', 'super'), ('shop', 'super', 'help')]",Postive
2296,food averag wait staff good first difficult get refil may want go say hard rock time squar,"['food', 'averag', 'wait', 'staff', 'good', 'first', 'difficult', 'get', 'refil', 'may', 'want', 'go', 'say', 'hard', 'rock', 'time', 'squar']","['food', 'averag', 'wait', 'staff', 'good', 'first', 'difficult', 'get', 'refil', 'may', 'want', 'go', 'say', 'hard', 'rock', 'time', 'squar']",0.03958333333333332,0.0772,"[('food', 'averag'), ('averag', 'wait'), ('wait', 'staff'), ('staff', 'good'), ('good', 'first'), ('first', 'difficult'), ('difficult', 'get'), ('get', 'refil'), ('refil', 'may'), ('may', 'want'), ('want', 'go'), ('go', 'say'), ('say', 'hard'), ('hard', 'rock'), ('rock', 'time'), ('time', 'squar')]","[('food', 'averag', 'wait'), ('averag', 'wait', 'staff'), ('wait', 'staff', 'good'), ('staff', 'good', 'first'), ('good', 'first', 'difficult'), ('first', 'difficult', 'get'), ('difficult', 'get', 'refil'), ('get', 'refil', 'may'), ('refil', 'may', 'want'), ('may', 'want', 'go'), ('want', 'go', 'say'), ('go', 'say', 'hard'), ('say', 'hard', 'rock'), ('hard', 'rock', 'time'), ('rock', 'time', 'squar')]",Neutral
2297,nois prevent convers music surround paraphernalia entertain food serv massiv ask smaller serv avail told request accommod wast food,"['nois', 'prevent', 'convers', 'music', 'surround', 'paraphernalia', 'entertain', 'food', 'serv', 'massiv', 'ask', 'smaller', 'serv', 'avail', 'told', 'request', 'accommod', 'wast', 'food']","['nois', 'prevent', 'convers', 'music', 'surround', 'paraphernalia', 'entertain', 'food', 'serv', 'massiv', 'ask', 'small', 'serv', 'avail', 'tell', 'request', 'accommod', 'wast', 'food']",0.0,0.34,"[('nois', 'prevent'), ('prevent', 'convers'), ('convers', 'music'), ('music', 'surround'), ('surround', 'paraphernalia'), ('paraphernalia', 'entertain'), ('entertain', 'food'), ('food', 'serv'), ('serv', 'massiv'), ('massiv', 'ask'), ('ask', 'small'), ('small', 'serv'), ('serv', 'avail'), ('avail', 'tell'), ('tell', 'request'), ('request', 'accommod'), ('accommod', 'wast'), ('wast', 'food')]","[('nois', 'prevent', 'convers'), ('prevent', 'convers', 'music'), ('convers', 'music', 'surround'), ('music', 'surround', 'paraphernalia'), ('surround', 'paraphernalia', 'entertain'), ('paraphernalia', 'entertain', 'food'), ('entertain', 'food', 'serv'), ('food', 'serv', 'massiv'), ('serv', 'massiv', 'ask'), ('massiv', 'ask', 'small'), ('ask', 'small', 'serv'), ('small', 'serv', 'avail'), ('serv', 'avail', 'tell'), ('avail', 'tell', 'request'), ('tell', 'request', 'accommod'), ('request', 'accommod', 'wast'), ('accommod', 'wast', 'food')]",Postive
2298,smaller menu hrc locat cours pricier think last time went septemb boston,"['smaller', 'menu', 'hrc', 'locat', 'cours', 'pricier', 'think', 'last', 'time', 'went', 'septemb', 'boston']","['small', 'menu', 'hrc', 'locat', 'cours', 'pricier', 'think', 'last', 'time', 'go', 'septemb', 'boston']",0.0,0.0,"[('small', 'menu'), ('menu', 'hrc'), ('hrc', 'locat'), ('locat', 'cours'), ('cours', 'pricier'), ('pricier', 'think'), ('think', 'last'), ('last', 'time'), ('time', 'go'), ('go', 'septemb'), ('septemb', 'boston')]","[('small', 'menu', 'hrc'), ('menu', 'hrc', 'locat'), ('hrc', 'locat', 'cours'), ('locat', 'cours', 'pricier'), ('cours', 'pricier', 'think'), ('pricier', 'think', 'last'), ('think', 'last', 'time'), ('last', 'time', 'go'), ('time', 'go', 'septemb'), ('go', 'septemb', 'boston')]",Neutral
2299,say iam glad free nyc pass busi know fuss food great go disappoint realli,"['say', 'iam', 'glad', 'free', 'nyc', 'pass', 'busi', 'know', 'fuss', 'food', 'great', 'go', 'disappoint', 'realli']","['say', 'iam', 'glad', 'free', 'nyc', 'pas', 'busi', 'know', 'fuss', 'food', 'great', 'go', 'disappoint', 'realli']",0.5666666666666668,0.8271,"[('say', 'iam'), ('iam', 'glad'), ('glad', 'free'), ('free', 'nyc'), ('nyc', 'pas'), ('pas', 'busi'), ('busi', 'know'), ('know', 'fuss'), ('fuss', 'food'), ('food', 'great'), ('great', 'go'), ('go', 'disappoint'), ('disappoint', 'realli')]","[('say', 'iam', 'glad'), ('iam', 'glad', 'free'), ('glad', 'free', 'nyc'), ('free', 'nyc', 'pas'), ('nyc', 'pas', 'busi'), ('pas', 'busi', 'know'), ('busi', 'know', 'fuss'), ('know', 'fuss', 'food'), ('fuss', 'food', 'great'), ('food', 'great', 'go'), ('great', 'go', 'disappoint'), ('go', 'disappoint', 'realli')]",Postive
2300,good servic receiv expect hrc price reason given environ feel rush finish meal get locat right time squar easi find howev book definit requir,"['good', 'servic', 'receiv', 'expect', 'hrc', 'price', 'reason', 'given', 'environ', 'feel', 'rush', 'finish', 'meal', 'get', 'locat', 'right', 'time', 'squar', 'easi', 'find', 'howev', 'book', 'definit', 'requir']","['good', 'servic', 'receiv', 'expect', 'hrc', 'price', 'reason', 'give', 'environ', 'feel', 'rush', 'finish', 'meal', 'get', 'locat', 'right', 'time', 'squar', 'easi', 'find', 'howev', 'book', 'definit', 'requir']",0.4928571428571428,0.4404,"[('good', 'servic'), ('servic', 'receiv'), ('receiv', 'expect'), ('expect', 'hrc'), ('hrc', 'price'), ('price', 'reason'), ('reason', 'give'), ('give', 'environ'), ('environ', 'feel'), ('feel', 'rush'), ('rush', 'finish'), ('finish', 'meal'), ('meal', 'get'), ('get', 'locat'), ('locat', 'right'), ('right', 'time'), ('time', 'squar'), ('squar', 'easi'), ('easi', 'find'), ('find', 'howev'), ('howev', 'book'), ('book', 'definit'), ('definit', 'requir')]","[('good', 'servic', 'receiv'), ('servic', 'receiv', 'expect'), ('receiv', 'expect', 'hrc'), ('expect', 'hrc', 'price'), ('hrc', 'price', 'reason'), ('price', 'reason', 'give'), ('reason', 'give', 'environ'), ('give', 'environ', 'feel'), ('environ', 'feel', 'rush'), ('feel', 'rush', 'finish'), ('rush', 'finish', 'meal'), ('finish', 'meal', 'get'), ('meal', 'get', 'locat'), ('get', 'locat', 'right'), ('locat', 'right', 'time'), ('right', 'time', 'squar'), ('time', 'squar', 'easi'), ('squar', 'easi', 'find'), ('easi', 'find', 'howev'), ('find', 'howev', 'book'), ('howev', 'book', 'definit'), ('book', 'definit', 'requir')]",Postive
2301,good restaur good servic good food place beati recommend eat,"['good', 'restaur', 'good', 'servic', 'good', 'food', 'place', 'beati', 'recommend', 'eat']","['good', 'restaur', 'good', 'servic', 'good', 'food', 'place', 'beati', 'recommend', 'eat']",0.6999999999999998,0.8807,"[('good', 'restaur'), ('restaur', 'good'), ('good', 'servic'), ('servic', 'good'), ('good', 'food'), ('food', 'place'), ('place', 'beati'), ('beati', 'recommend'), ('recommend', 'eat')]","[('good', 'restaur', 'good'), ('restaur', 'good', 'servic'), ('good', 'servic', 'good'), ('servic', 'good', 'food'), ('good', 'food', 'place'), ('food', 'place', 'beati'), ('place', 'beati', 'recommend'), ('beati', 'recommend', 'eat')]",Postive
2302,truli hard rock cafe extent great atmospher peopl world great staff take account get crowd,"['truli', 'hard', 'rock', 'cafe', 'extent', 'great', 'atmospher', 'peopl', 'world', 'great', 'staff', 'take', 'account', 'get', 'crowd']","['truli', 'hard', 'rock', 'cafe', 'extent', 'great', 'atmospher', 'peopl', 'world', 'great', 'staff', 'take', 'account', 'get', 'crowd']",0.4361111111111111,0.8316,"[('truli', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'extent'), ('extent', 'great'), ('great', 'atmospher'), ('atmospher', 'peopl'), ('peopl', 'world'), ('world', 'great'), ('great', 'staff'), ('staff', 'take'), ('take', 'account'), ('account', 'get'), ('get', 'crowd')]","[('truli', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'extent'), ('cafe', 'extent', 'great'), ('extent', 'great', 'atmospher'), ('great', 'atmospher', 'peopl'), ('atmospher', 'peopl', 'world'), ('peopl', 'world', 'great'), ('world', 'great', 'staff'), ('great', 'staff', 'take'), ('staff', 'take', 'account'), ('take', 'account', 'get'), ('account', 'get', 'crowd')]",Postive
2303,sat bar sinc min wait dine room bartend extrem friendli food good littl prici expect time squar,"['sat', 'bar', 'sinc', 'min', 'wait', 'dine', 'room', 'bartend', 'extrem', 'friendli', 'food', 'good', 'littl', 'prici', 'expect', 'time', 'squar']","['sat', 'bar', 'sinc', 'min', 'wait', 'dine', 'room', 'bartend', 'extrem', 'friendli', 'food', 'good', 'littl', 'prici', 'expect', 'time', 'squar']",0.7,0.4404,"[('sat', 'bar'), ('bar', 'sinc'), ('sinc', 'min'), ('min', 'wait'), ('wait', 'dine'), ('dine', 'room'), ('room', 'bartend'), ('bartend', 'extrem'), ('extrem', 'friendli'), ('friendli', 'food'), ('food', 'good'), ('good', 'littl'), ('littl', 'prici'), ('prici', 'expect'), ('expect', 'time'), ('time', 'squar')]","[('sat', 'bar', 'sinc'), ('bar', 'sinc', 'min'), ('sinc', 'min', 'wait'), ('min', 'wait', 'dine'), ('wait', 'dine', 'room'), ('dine', 'room', 'bartend'), ('room', 'bartend', 'extrem'), ('bartend', 'extrem', 'friendli'), ('extrem', 'friendli', 'food'), ('friendli', 'food', 'good'), ('food', 'good', 'littl'), ('good', 'littl', 'prici'), ('littl', 'prici', 'expect'), ('prici', 'expect', 'time'), ('expect', 'time', 'squar')]",Postive
2304,everybodi say go hard rock experi fairli long wait mediocr food overpr souvenir shop still confus experi invest,"['everybodi', 'say', 'go', 'hard', 'rock', 'experi', 'fairli', 'long', 'wait', 'mediocr', 'food', 'overpr', 'souvenir', 'shop', 'still', 'confus', 'experi', 'invest']","['everybodi', 'say', 'go', 'hard', 'rock', 'experi', 'fairli', 'long', 'wait', 'mediocr', 'food', 'overpr', 'souvenir', 'shop', 'still', 'confus', 'experi', 'invest']",-0.17083333333333334,-0.1027,"[('everybodi', 'say'), ('say', 'go'), ('go', 'hard'), ('hard', 'rock'), ('rock', 'experi'), ('experi', 'fairli'), ('fairli', 'long'), ('long', 'wait'), ('wait', 'mediocr'), ('mediocr', 'food'), ('food', 'overpr'), ('overpr', 'souvenir'), ('souvenir', 'shop'), ('shop', 'still'), ('still', 'confus'), ('confus', 'experi'), ('experi', 'invest')]","[('everybodi', 'say', 'go'), ('say', 'go', 'hard'), ('go', 'hard', 'rock'), ('hard', 'rock', 'experi'), ('rock', 'experi', 'fairli'), ('experi', 'fairli', 'long'), ('fairli', 'long', 'wait'), ('long', 'wait', 'mediocr'), ('wait', 'mediocr', 'food'), ('mediocr', 'food', 'overpr'), ('food', 'overpr', 'souvenir'), ('overpr', 'souvenir', 'shop'), ('souvenir', 'shop', 'still'), ('shop', 'still', 'confus'), ('still', 'confus', 'experi'), ('confus', 'experi', 'invest')]",Neutral
2305,husband ate drink lunch one day food good tri specialti cocktail good neither great pretti good place grab quick bite,"['husband', 'ate', 'drink', 'lunch', 'one', 'day', 'food', 'good', 'tri', 'specialti', 'cocktail', 'good', 'neither', 'great', 'pretti', 'good', 'place', 'grab', 'quick', 'bite']","['husband', 'ate', 'drink', 'lunch', 'one', 'day', 'food', 'good', 'tri', 'specialti', 'cocktail', 'good', 'neither', 'great', 'pretti', 'good', 'place', 'grab', 'quick', 'bite']",0.6466666666666667,0.0258,"[('husband', 'ate'), ('ate', 'drink'), ('drink', 'lunch'), ('lunch', 'one'), ('one', 'day'), ('day', 'food'), ('food', 'good'), ('good', 'tri'), ('tri', 'specialti'), ('specialti', 'cocktail'), ('cocktail', 'good'), ('good', 'neither'), ('neither', 'great'), ('great', 'pretti'), ('pretti', 'good'), ('good', 'place'), ('place', 'grab'), ('grab', 'quick'), ('quick', 'bite')]","[('husband', 'ate', 'drink'), ('ate', 'drink', 'lunch'), ('drink', 'lunch', 'one'), ('lunch', 'one', 'day'), ('one', 'day', 'food'), ('day', 'food', 'good'), ('food', 'good', 'tri'), ('good', 'tri', 'specialti'), ('tri', 'specialti', 'cocktail'), ('specialti', 'cocktail', 'good'), ('cocktail', 'good', 'neither'), ('good', 'neither', 'great'), ('neither', 'great', 'pretti'), ('great', 'pretti', 'good'), ('pretti', 'good', 'place'), ('good', 'place', 'grab'), ('place', 'grab', 'quick'), ('grab', 'quick', 'bite')]",Neutral
2306,stumbl upon breakfast one morn happili surpris got huge breakfast beverag tip includ great food great servic right next time squar,"['stumbl', 'upon', 'breakfast', 'one', 'morn', 'happili', 'surpris', 'got', 'huge', 'breakfast', 'beverag', 'tip', 'includ', 'great', 'food', 'great', 'servic', 'right', 'next', 'time', 'squar']","['stumbl', 'upon', 'breakfast', 'one', 'morn', 'happili', 'surpris', 'get', 'huge', 'breakfast', 'beverag', 'tip', 'includ', 'great', 'food', 'great', 'servic', 'right', 'next', 'time', 'squar']",0.45714285714285713,0.8885,"[('stumbl', 'upon'), ('upon', 'breakfast'), ('breakfast', 'one'), ('one', 'morn'), ('morn', 'happili'), ('happili', 'surpris'), ('surpris', 'get'), ('get', 'huge'), ('huge', 'breakfast'), ('breakfast', 'beverag'), ('beverag', 'tip'), ('tip', 'includ'), ('includ', 'great'), ('great', 'food'), ('food', 'great'), ('great', 'servic'), ('servic', 'right'), ('right', 'next'), ('next', 'time'), ('time', 'squar')]","[('stumbl', 'upon', 'breakfast'), ('upon', 'breakfast', 'one'), ('breakfast', 'one', 'morn'), ('one', 'morn', 'happili'), ('morn', 'happili', 'surpris'), ('happili', 'surpris', 'get'), ('surpris', 'get', 'huge'), ('get', 'huge', 'breakfast'), ('huge', 'breakfast', 'beverag'), ('breakfast', 'beverag', 'tip'), ('beverag', 'tip', 'includ'), ('tip', 'includ', 'great'), ('includ', 'great', 'food'), ('great', 'food', 'great'), ('food', 'great', 'servic'), ('great', 'servic', 'right'), ('servic', 'right', 'next'), ('right', 'next', 'time'), ('next', 'time', 'squar')]",Postive
2307,price brekfast mang lure wifi find didnt work food ok realli expens get hey,"['price', 'brekfast', 'mang', 'lure', 'wifi', 'find', 'didnt', 'work', 'food', 'ok', 'realli', 'expens', 'get', 'hey']","['price', 'brekfast', 'mang', 'lure', 'wifi', 'find', 'didnt', 'work', 'food', 'ok', 'realli', 'expens', 'get', 'hey']",0.5,-0.2235,"[('price', 'brekfast'), ('brekfast', 'mang'), ('mang', 'lure'), ('lure', 'wifi'), ('wifi', 'find'), ('find', 'didnt'), ('didnt', 'work'), ('work', 'food'), ('food', 'ok'), ('ok', 'realli'), ('realli', 'expens'), ('expens', 'get'), ('get', 'hey')]","[('price', 'brekfast', 'mang'), ('brekfast', 'mang', 'lure'), ('mang', 'lure', 'wifi'), ('lure', 'wifi', 'find'), ('wifi', 'find', 'didnt'), ('find', 'didnt', 'work'), ('didnt', 'work', 'food'), ('work', 'food', 'ok'), ('food', 'ok', 'realli'), ('ok', 'realli', 'expens'), ('realli', 'expens', 'get'), ('expens', 'get', 'hey')]",Neutral
2308,food averag server energet friendli video shown screen young eye probabl chain rush back,"['food', 'averag', 'server', 'energet', 'friendli', 'video', 'shown', 'screen', 'young', 'eye', 'probabl', 'chain', 'rush', 'back']","['food', 'averag', 'server', 'energet', 'friendli', 'video', 'show', 'screen', 'young', 'eye', 'probabl', 'chain', 'rush', 'back']",0.05,0.0,"[('food', 'averag'), ('averag', 'server'), ('server', 'energet'), ('energet', 'friendli'), ('friendli', 'video'), ('video', 'show'), ('show', 'screen'), ('screen', 'young'), ('young', 'eye'), ('eye', 'probabl'), ('probabl', 'chain'), ('chain', 'rush'), ('rush', 'back')]","[('food', 'averag', 'server'), ('averag', 'server', 'energet'), ('server', 'energet', 'friendli'), ('energet', 'friendli', 'video'), ('friendli', 'video', 'show'), ('video', 'show', 'screen'), ('show', 'screen', 'young'), ('screen', 'young', 'eye'), ('young', 'eye', 'probabl'), ('eye', 'probabl', 'chain'), ('probabl', 'chain', 'rush'), ('chain', 'rush', 'back')]",Neutral
2309,realli enjoy meal reason price atmospher fab server realli make experi memor one book tabl soon get busi,"['realli', 'enjoy', 'meal', 'reason', 'price', 'atmospher', 'fab', 'server', 'realli', 'make', 'experi', 'memor', 'one', 'book', 'tabl', 'soon', 'get', 'busi']","['realli', 'enjoy', 'meal', 'reason', 'price', 'atmospher', 'fab', 'server', 'realli', 'make', 'experi', 'memor', 'one', 'book', 'tabl', 'soon', 'get', 'busi']",0.4,0.7351,"[('realli', 'enjoy'), ('enjoy', 'meal'), ('meal', 'reason'), ('reason', 'price'), ('price', 'atmospher'), ('atmospher', 'fab'), ('fab', 'server'), ('server', 'realli'), ('realli', 'make'), ('make', 'experi'), ('experi', 'memor'), ('memor', 'one'), ('one', 'book'), ('book', 'tabl'), ('tabl', 'soon'), ('soon', 'get'), ('get', 'busi')]","[('realli', 'enjoy', 'meal'), ('enjoy', 'meal', 'reason'), ('meal', 'reason', 'price'), ('reason', 'price', 'atmospher'), ('price', 'atmospher', 'fab'), ('atmospher', 'fab', 'server'), ('fab', 'server', 'realli'), ('server', 'realli', 'make'), ('realli', 'make', 'experi'), ('make', 'experi', 'memor'), ('experi', 'memor', 'one'), ('memor', 'one', 'book'), ('one', 'book', 'tabl'), ('book', 'tabl', 'soon'), ('tabl', 'soon', 'get'), ('soon', 'get', 'busi')]",Postive
